# Timer data started: Wed Mar 15 19:09:02 2023
# timer(10 ns), starts, total starts, total stops
175, 1098, 964020, 4265
267, 54, 964074, 4266
491, 25, 964099, 4267
106, 768, 964867, 4268
587, 328, 965195, 4269
23, 213, 965408, 4270
126, 302, 965710, 4271
4044, 117, 965827, 4272
111, 634, 966461, 4273
207, 36, 966497, 4274
38, 25, 966522, 4275
81, 125, 966647, 4276
299, 223, 966870, 4277
2223, 439, 967309, 4278
634, 237, 967546, 4279
289, 8, 967554, 4280
212, 83, 967637, 4281
70, 97, 967734, 4282
10, 102, 967836, 4283
158, 28, 967864, 4284
97, 482, 968346, 4285
433, 85, 968431, 4286
358, 113, 968544, 4287
608, 138, 968682, 4288
112, 420, 969102, 4289
1631, 348, 969450, 4290
71, 21, 969471, 4291
1142, 215, 969686, 4292
588, 25, 969711, 4293
2436, 24, 969735, 4294
3979, 356, 970091, 4295
246, 125, 970216, 4296
61, 7, 970223, 4297
149, 316, 970539, 4298
240, 80, 970619, 4299
1387, 177, 970796, 4300
465, 173, 970969, 4301
84, 338, 971307, 4302
3072, 1027, 972334, 4303
2041, 30, 972364, 4304
391, 95, 972459, 4305
155, 6, 972465, 4306
130, 10, 972475, 4307
25, 96, 972571, 4308
532, 364, 972935, 4309
127, 32, 972967, 4310
232, 53, 973020, 4311
37, 337, 973357, 4312
2107, 225, 973582, 4313
266, 51, 973633, 4314
120, 453, 974086, 4315
2858, 138, 974224, 4316
64, 56, 974280, 4317
172, 177, 974457, 4318
1965, 908, 975365, 4319
2726, 215, 975580, 4320
147, 198, 975778, 4321
493, 205, 975983, 4322
228, 199, 976182, 4323
3015, 87, 976269, 4324
244, 64, 976333, 4325
3012, 26, 976359, 4326
3638, 43, 976402, 4327
54, 28, 976430, 4328
1883, 57, 976487, 4329
153, 273, 976760, 4330
1313, 98, 976858, 4331
477, 300, 977158, 4332
196, 401, 977559, 4333
3456, 77, 977636, 4334
34, 135, 977771, 4335
385, 182, 977953, 4336
55, 403, 978356, 4337
76, 1, 978357, 4338
16, 78, 978435, 4339
2699, 254, 978689, 4340
801, 696, 979385, 4341
514, 10, 979395, 4342
260, 193, 979588, 4343
134, 404, 979992, 4344
2809, 171, 980163, 4345
121, 241, 980404, 4346
173, 61, 980465, 4347
472, 8, 980473, 4348
393, 57, 980530, 4349
3760, 6, 980536, 4350
510, 204, 980740, 4351
2529, 80, 980820, 4352
3789, 21, 980841, 4353
141, 2, 980843, 4354
11, 70, 980913, 4355
81, 231, 981144, 4356
38, 120, 981264, 4357
207, 677, 981941, 4358
64, 709, 982650, 4359
336, 57, 982707, 4360
2728, 111, 982818, 4361
1081, 156, 982974, 4362
316, 258, 983232, 4363
469, 239, 983471, 4364
110, 62, 983533, 4365
144, 16, 983549, 4366
137, 179, 983728, 4367
3752, 206, 983934, 4368
211, 347, 984281, 4369
678, 106, 984387, 4370
139, 127, 984514, 4371
35, 66, 984580, 4372
212, 14, 984594, 4373
2197, 415, 985009, 4374
89, 36, 985045, 4375
130, 30, 985075, 4376
1257, 531, 985606, 4377
3803, 168, 985774, 4378
84, 113, 985887, 4379
420, 11, 985898, 4380
159, 40, 985938, 4381
82, 116, 986054, 4382
94, 266, 986320, 4383
1437, 508, 986828, 4384
681, 293, 987121, 4385
43, 469, 987590, 4386
22, 19, 987609, 4387
169, 7, 987616, 4388
3842, 763, 988379, 4389
15, 268, 988647, 4390
202, 211, 988858, 4391
2902, 475, 989333, 4392
3767, 522, 989855, 4393
15, 285, 990140, 4394
3930, 187, 990327, 4395
32, 516, 990843, 4396
132, 105, 990948, 4397
2471, 233, 991181, 4398
472, 497, 991678, 4399
120, 358, 992036, 4400
313, 166, 992202, 4401
1194, 365, 992567, 4402
33, 39, 992606, 4403
44, 90, 992696, 4404
348, 158, 992854, 4405
213, 246, 993100, 4406
59, 17, 993117, 4407
118, 217, 993334, 4408
825, 631, 993965, 4409
543, 86, 994051, 4410
377, 166, 994217, 4411
13, 420, 994637, 4412
1018, 229, 994866, 4413
43, 355, 995221, 4414
760, 243, 995464, 4415
527, 462, 995926, 4416
15, 880, 996806, 4417
852, 10, 996816, 4418
52, 9, 996825, 4419
1761, 288, 997113, 4420
2736, 143, 997256, 4421
53, 1670, 998926, 4422
2757, 88, 999014, 4423
272, 234, 999248, 4424
760, 86, 999334, 4425
70, 153, 999487, 4426
254, 368, 999855, 4427
1329, 82, 999937, 4428
3713, 205, 1000142, 4429
79, 35, 1000177, 4430
49, 285, 1000462, 4431
3789, 19, 1000481, 4432
1288, 66, 1000547, 4433
438, 194, 1000741, 4434
17, 306, 1001047, 4435
434, 216, 1001263, 4436
78, 40, 1001303, 4437
306, 117, 1001420, 4438
1076, 93, 1001513, 4439
351, 80, 1001593, 4440
233, 427, 1002020, 4441
225, 300, 1002320, 4442
1801, 553, 1002873, 4443
48, 174, 1003047, 4444
3361, 171, 1003218, 4445
109, 82, 1003300, 4446
30, 79, 1003379, 4447
3614, 288, 1003667, 4448
324, 107, 1003774, 4449
238, 15, 1003789, 4450
321, 61, 1003850, 4451
309, 84, 1003934, 4452
184, 545, 1004479, 4453
334, 609, 1005088, 4454
103, 57, 1005145, 4455
55, 37, 1005182, 4456
3973, 86, 1005268, 4457
1036, 141, 1005409, 4458
2976, 232, 1005641, 4459
156, 362, 1006003, 4460
316, 522, 1006525, 4461
2025, 979, 1007504, 4462
391, 159, 1007663, 4463
406, 478, 1008141, 4464
226, 150, 1008291, 4465
23, 113, 1008404, 4466
367, 215, 1008619, 4467
35, 18, 1008637, 4468
849, 147, 1008784, 4469
9, 13, 1008797, 4470
86, 229, 1009026, 4471
109, 55, 1009081, 4472
214, 248, 1009329, 4473
3982, 45, 1009374, 4474
43, 192, 1009566, 4475
1311, 269, 1009835, 4476
197, 378, 1010213, 4477
277, 33, 1010246, 4478
269, 177, 1010423, 4479
88, 142, 1010565, 4480
312, 470, 1011035, 4481
1321, 111, 1011146, 4482
386, 309, 1011455, 4483
569, 167, 1011622, 4484
1112, 165, 1011787, 4485
1269, 170, 1011957, 4486
46, 62, 1012019, 4487
269, 183, 1012202, 4488
3806, 68, 1012270, 4489
1167, 1017, 1013287, 4490
104, 588, 1013875, 4491
3845, 506, 1014381, 4492
135, 46, 1014427, 4493
686, 43, 1014470, 4494
60, 249, 1014719, 4495
355, 379, 1015098, 4496
927, 240, 1015338, 4497
66, 275, 1015613, 4498
200, 78, 1015691, 4499
24, 45, 1015736, 4500
263, 224, 1015960, 4501
3309, 322, 1016282, 4502
25, 103, 1016385, 4503
655, 45, 1016430, 4504
177, 137, 1016567, 4505
96, 378, 1016945, 4506
706, 250, 1017195, 4507
1360, 30, 1017225, 4508
260, 19, 1017244, 4509
1210, 198, 1017442, 4510
19, 224, 1017666, 4511
80, 236, 1017902, 4512
132, 408, 1018310, 4513
436, 144, 1018454, 4514
290, 605, 1019059, 4515
162, 146, 1019205, 4516
407, 65, 1019270, 4517
42, 294, 1019564, 4518
24, 13, 1019577, 4519
2654, 98, 1019675, 4520
3909, 186, 1019861, 4521
337, 69, 1019930, 4522
718, 227, 1020157, 4523
3697, 1112, 1021269, 4524
801, 43, 1021312, 4525
18, 1161, 1022473, 4526
19, 176, 1022649, 4527
446, 404, 1023053, 4528
26, 84, 1023137, 4529
243, 582, 1023719, 4530
345, 346, 1024065, 4531
969, 279, 1024344, 4532
2489, 38, 1024382, 4533
3689, 8, 1024390, 4534
3802, 251, 1024641, 4535
105, 51, 1024692, 4536
309, 11, 1024703, 4537
1627, 23, 1024726, 4538
150, 99, 1024825, 4539
118, 355, 1025180, 4540
164, 46, 1025226, 4541
1675, 172, 1025398, 4542
129, 31, 1025429, 4543
452, 622, 1026051, 4544
9, 1309, 1027360, 4545
65, 155, 1027515, 4546
71, 173, 1027688, 4547
41, 73, 1027761, 4548
1588, 65, 1027826, 4549
544, 53, 1027879, 4550
45, 74, 1027953, 4551
232, 565, 1028518, 4552
346, 35, 1028553, 4553
299, 209, 1028762, 4554
12, 303, 1029065, 4555
3756, 128, 1029193, 4556
27, 252, 1029445, 4557
26, 542, 1029987, 4558
37, 71, 1030058, 4559
10, 308, 1030366, 4560
729, 57, 1030423, 4561
171, 239, 1030662, 4562
1619, 135, 1030797, 4563
2702, 514, 1031311, 4564
155, 99, 1031410, 4565
2601, 521, 1031931, 4566
19, 107, 1032038, 4567
879, 114, 1032152, 4568
105, 387, 1032539, 4569
216, 96, 1032635, 4570
526, 423, 1033058, 4571
744, 70, 1033128, 4572
74, 340, 1033468, 4573
256, 171, 1033639, 4574
4058, 55, 1033694, 4575
3474, 29, 1033723, 4576
248, 106, 1033829, 4577
3585, 260, 1034089, 4578
1955, 113, 1034202, 4579
2735, 91, 1034293, 4580
21, 203, 1034496, 4581
337, 13, 1034509, 4582
1703, 43, 1034552, 4583
3288, 46, 1034598, 4584
2398, 231, 1034829, 4585
216, 46, 1034875, 4586
134, 196, 1035071, 4587
112, 253, 1035324, 4588
219, 60, 1035384, 4589
142, 581, 1035965, 4590
37, 39, 1036004, 4591
2167, 252, 1036256, 4592
4038, 191, 1036447, 4593
3423, 337, 1036784, 4594
17, 778, 1037562, 4595
501, 334, 1037896, 4596
249, 802, 1038698, 4597
233, 46, 1038744, 4598
3002, 30, 1038774, 4599
291, 35, 1038809, 4600
3601, 645, 1039454, 4601
172, 299, 1039753, 4602
25, 109, 1039862, 4603
131, 107, 1039969, 4604
172, 275, 1040244, 4605
487, 362, 1040606, 4606
55, 310, 1040916, 4607
388, 221, 1041137, 4608
585, 8, 1041145, 4609
172, 104, 1041249, 4610
2680, 71, 1041320, 4611
911, 287, 1041607, 4612
307, 83, 1041690, 4613
151, 92, 1041782, 4614
178, 352, 1042134, 4615
43, 489, 1042623, 4616
1035, 34, 1042657, 4617
573, 222, 1042879, 4618
3066, 23, 1042902, 4619
116, 48, 1042950, 4620
1643, 4, 1042954, 4621
330, 62, 1043016, 4622
13, 39, 1043055, 4623
159, 120, 1043175, 4624
1662, 132, 1043307, 4625
290, 703, 1044010, 4626
114, 241, 1044251, 4627
38, 107, 1044358, 4628
198, 9, 1044367, 4629
2126, 307, 1044674, 4630
1863, 175, 1044849, 4631
18, 452, 1045301, 4632
27, 369, 1045670, 4633
300, 235, 1045905, 4634
184, 13, 1045918, 4635
148, 185, 1046103, 4636
2129, 187, 1046290, 4637
571, 82, 1046372, 4638
253, 211, 1046583, 4639
3424, 173, 1046756, 4640
242, 47, 1046803, 4641
252, 105, 1046908, 4642
133, 396, 1047304, 4643
451, 28, 1047332, 4644
146, 143, 1047475, 4645
601, 46, 1047521, 4646
2773, 29, 1047550, 4647
1868, 437, 1047987, 4648
211, 144, 1048131, 4649
230, 226, 1048357, 4650
310, 378, 1048735, 4651
54, 162, 1048897, 4652
3822, 269, 1049166, 4653
2300, 167, 1049333, 4654
141, 55, 1049388, 4655
3266, 1017, 1050405, 4656
3457, 35, 1050440, 4657
94, 210, 1050650, 4658
130, 2, 1050652, 4659
143, 630, 1051282, 4660
2621, 63, 1051345, 4661
62, 404, 1051749, 4662
11, 93, 1051842, 4663
1123, 83, 1051925, 4664
31, 135, 1052060, 4665
597, 16, 1052076, 4666
204, 232, 1052308, 4667
1320, 167, 1052475, 4668
126, 66, 1052541, 4669
40, 501, 1053042, 4670
1994, 246, 1053288, 4671
2958, 317, 1053605, 4672
3078, 297, 1053902, 4673
257, 223, 1054125, 4674
26, 68, 1054193, 4675
2579, 217, 1054410, 4676
463, 68, 1054478, 4677
1821, 226, 1054704, 4678
19, 176, 1054880, 4679
38, 198, 1055078, 4680
3449, 189, 1055267, 4681
2269, 91, 1055358, 4682
125, 33, 1055391, 4683
708, 14, 1055405, 4684
14, 152, 1055557, 4685
180, 232, 1055789, 4686
3873, 216, 1056005, 4687
624, 314, 1056319, 4688
566, 1348, 1057667, 4689
307, 425, 1058092, 4690
1316, 57, 1058149, 4691
184, 226, 1058375, 4692
36, 93, 1058468, 4693
527, 623, 1059091, 4694
166, 60, 1059151, 4695
70, 38, 1059189, 4696
43, 36, 1059225, 4697
3826, 116, 1059341, 4698
43, 428, 1059769, 4699
515, 222, 1059991, 4700
4006, 39, 1060030, 4701
2746, 58, 1060088, 4702
325, 28, 1060116, 4703
154, 174, 1060290, 4704
54, 557, 1060847, 4705
124, 394, 1061241, 4706
115, 341, 1061582, 4707
1134, 23, 1061605, 4708
117, 54, 1061659, 4709
4063, 204, 1061863, 4710
17, 196, 1062059, 4711
155, 51, 1062110, 4712
636, 283, 1062393, 4713
99, 208, 1062601, 4714
145, 127, 1062728, 4715
425, 275, 1063003, 4716
44, 117, 1063120, 4717
432, 168, 1063288, 4718
163, 263, 1063551, 4719
3885, 57, 1063608, 4720
225, 151, 1063759, 4721
157, 4, 1063763, 4722
11, 258, 1064021, 4723
386, 1, 1064022, 4724
2299, 627, 1064649, 4725
368, 189, 1064838, 4726
39, 3, 1064841, 4727
197, 231, 1065072, 4728
642, 408, 1065480, 4729
3052, 870, 1066350, 4730
55, 11, 1066361, 4731
1147, 95, 1066456, 4732
139, 324, 1066780, 4733
3515, 240, 1067020, 4734
3650, 19, 1067039, 4735
286, 33, 1067072, 4736
249, 1132, 1068204, 4737
2190, 196, 1068400, 4738
4087, 223, 1068623, 4739
112, 9, 1068632, 4740
3220, 524, 1069156, 4741
137, 54, 1069210, 4742
86, 29, 1069239, 4743
556, 135, 1069374, 4744
1329, 599, 1069973, 4745
18, 61, 1070034, 4746
24, 46, 1070080, 4747
152, 101, 1070181, 4748
1326, 134, 1070315, 4749
1041, 48, 1070363, 4750
1526, 158, 1070521, 4751
73, 419, 1070940, 4752
14, 164, 1071104, 4753
2160, 126, 1071230, 4754
1812, 445, 1071675, 4755
55, 310, 1071985, 4756
198, 41, 1072026, 4757
600, 100, 1072126, 4758
33, 331, 1072457, 4759
53, 52, 1072509, 4760
1547, 851, 1073360, 4761
880, 177, 1073537, 4762
23, 198, 1073735, 4763
468, 315, 1074050, 4764
912, 257, 1074307, 4765
353, 152, 1074459, 4766
1599, 45, 1074504, 4767
27, 1326, 1075830, 4768
2598, 30, 1075860, 4769
1875, 117, 1075977, 4770
2252, 314, 1076291, 4771
350, 123, 1076414, 4772
91, 531, 1076945, 4773
3385, 194, 1077139, 4774
2954, 265, 1077404, 4775
2681, 95, 1077499, 4776
43, 286, 1077785, 4777
31, 3, 1077788, 4778
81, 444, 1078232, 4779
114, 62, 1078294, 4780
297, 359, 1078653, 4781
3419, 60, 1078713, 4782
303, 427, 1079140, 4783
3943, 188, 1079328, 4784
369, 66, 1079394, 4785
28, 121, 1079515, 4786
3797, 54, 1079569, 4787
354, 95, 1079664, 4788
168, 43, 1079707, 4789
2422, 249, 1079956, 4790
511, 47, 1080003, 4791
3227, 226, 1080229, 4792
1581, 486, 1080715, 4793
70, 330, 1081045, 4794
570, 113, 1081158, 4795
275, 799, 1081957, 4796
183, 137, 1082094, 4797
559, 23, 1082117, 4798
266, 53, 1082170, 4799
1224, 6, 1082176, 4800
30, 116, 1082292, 4801
642, 148, 1082440, 4802
14, 787, 1083227, 4803
3515, 850, 1084077, 4804
171, 148, 1084225, 4805
57, 94, 1084319, 4806
124, 199, 1084518, 4807
241, 20, 1084538, 4808
390, 171, 1084709, 4809
2657, 36, 1084745, 4810
180, 376, 1085121, 4811
277, 206, 1085327, 4812
253, 124, 1085451, 4813
236, 422, 1085873, 4814
278, 148, 1086021, 4815
22, 236, 1086257, 4816
160, 588, 1086845, 4817
229, 249, 1087094, 4818
111, 177, 1087271, 4819
126, 372, 1087643, 4820
4074, 641, 1088284, 4821
2840, 122, 1088406, 4822
342, 25, 1088431, 4823
104, 77, 1088508, 4824
115, 318, 1088826, 4825
13, 330, 1089156, 4826
239, 67, 1089223, 4827
287, 97, 1089320, 4828
1396, 757, 1090077, 4829
810, 433, 1090510, 4830
507, 818, 1091328, 4831
17, 288, 1091616, 4832
316, 149, 1091765, 4833
77, 64, 1091829, 4834
95, 71, 1091900, 4835
1158, 616, 1092516, 4836
327, 179, 1092695, 4837
322, 247, 1092942, 4838
348, 318, 1093260, 4839
132, 697, 1093957, 4840
1710, 347, 1094304, 4841
208, 120, 1094424, 4842
2819, 231, 1094655, 4843
2781, 71, 1094726, 4844
478, 36, 1094762, 4845
1354, 250, 1095012, 4846
265, 29, 1095041, 4847
151, 120, 1095161, 4848
54, 28, 1095189, 4849
1424, 867, 1096056, 4850
522, 232, 1096288, 4851
223, 32, 1096320, 4852
299, 158, 1096478, 4853
3696, 435, 1096913, 4854
2065, 164, 1097077, 4855
215, 791, 1097868, 4856
626, 87, 1097955, 4857
212, 30, 1097985, 4858
3554, 440, 1098425, 4859
303, 179, 1098604, 4860
117, 296, 1098900, 4861
224, 94, 1098994, 4862
1202, 574, 1099568, 4863
3278, 275, 1099843, 4864
3625, 981, 1100824, 4865
759, 205, 1101029, 4866
733, 212, 1101241, 4867
155, 11, 1101252, 4868
56, 86, 1101338, 4869
3477, 95, 1101433, 4870
24, 87, 1101520, 4871
290, 469, 1101989, 4872
282, 121, 1102110, 4873
195, 120, 1102230, 4874
183, 299, 1102529, 4875
161, 67, 1102596, 4876
567, 11, 1102607, 4877
1959, 33, 1102640, 4878
16, 694, 1103334, 4879
3577, 933, 1104267, 4880
191, 254, 1104521, 4881
139, 355, 1104876, 4882
682, 251, 1105127, 4883
388, 552, 1105679, 4884
589, 342, 1106021, 4885
52, 256, 1106277, 4886
129, 121, 1106398, 4887
272, 194, 1106592, 4888
607, 212, 1106804, 4889
61, 20, 1106824, 4890
241, 777, 1107601, 4891
357, 173, 1107774, 4892
40, 410, 1108184, 4893
120, 126, 1108310, 4894
333, 153, 1108463, 4895
45, 1, 1108464, 4896
3631, 366, 1108830, 4897
457, 182, 1109012, 4898
1740, 69, 1109081, 4899
57, 401, 1109482, 4900
2378, 80, 1109562, 4901
2729, 61, 1109623, 4902
2402, 177, 1109800, 4903
3648, 261, 1110061, 4904
2424, 158, 1110219, 4905
727, 171, 1110390, 4906
162, 491, 1110881, 4907
2391, 737, 1111618, 4908
51, 89, 1111707, 4909
3525, 6, 1111713, 4910
234, 4, 1111717, 4911
366, 351, 1112068, 4912
2031, 200, 1112268, 4913
3188, 50, 1112318, 4914
427, 16, 1112334, 4915
250, 45, 1112379, 4916
303, 81, 1112460, 4917
156, 81, 1112541, 4918
3890, 149, 1112690, 4919
128, 175, 1112865, 4920
1670, 49, 1112914, 4921
3924, 29, 1112943, 4922
239, 202, 1113145, 4923
183, 14, 1113159, 4924
3316, 708, 1113867, 4925
3908, 204, 1114071, 4926
2280, 19, 1114090, 4927
93, 245, 1114335, 4928
2808, 294, 1114629, 4929
29, 59, 1114688, 4930
918, 474, 1115162, 4931
326, 60, 1115222, 4932
618, 56, 1115278, 4933
3183, 56, 1115334, 4934
344, 72, 1115406, 4935
10, 87, 1115493, 4936
470, 87, 1115580, 4937
167, 325, 1115905, 4938
3729, 967, 1116872, 4939
3348, 125, 1116997, 4940
532, 280, 1117277, 4941
153, 10, 1117287, 4942
3538, 85, 1117372, 4943
2030, 21, 1117393, 4944
455, 39, 1117432, 4945
61, 160, 1117592, 4946
163, 62, 1117654, 4947
3163, 119, 1117773, 4948
294, 9, 1117782, 4949
244, 362, 1118144, 4950
203, 84, 1118228, 4951
29, 258, 1118486, 4952
295, 808, 1119294, 4953
27, 505, 1119799, 4954
209, 233, 1120032, 4955
2657, 470, 1120502, 4956
3932, 41, 1120543, 4957
133, 555, 1121098, 4958
96, 147, 1121245, 4959
85, 20, 1121265, 4960
82, 90, 1121355, 4961
26, 413, 1121768, 4962
3858, 272, 1122040, 4963
656, 76, 1122116, 4964
63, 42, 1122158, 4965
309, 106, 1122264, 4966
284, 187, 1122451, 4967
30, 576, 1123027, 4968
241, 74, 1123101, 4969
3058, 98, 1123199, 4970
136, 39, 1123238, 4971
3414, 8, 1123246, 4972
390, 82, 1123328, 4973
111, 491, 1123819, 4974
93, 98, 1123917, 4975
40, 4, 1123921, 4976
138, 57, 1123978, 4977
317, 102, 1124080, 4978
1614, 278, 1124358, 4979
311, 602, 1124960, 4980
296, 179, 1125139, 4981
1137, 238, 1125377, 4982
3539, 40, 1125417, 4983
1669, 262, 1125679, 4984
3860, 168, 1125847, 4985
431, 113, 1125960, 4986
473, 134, 1126094, 4987
595, 82, 1126176, 4988
287, 114, 1126290, 4989
456, 170, 1126460, 4990
15, 205, 1126665, 4991
836, 79, 1126744, 4992
74, 1232, 1127976, 4993
986, 242, 1128218, 4994
125, 53, 1128271, 4995
39, 63, 1128334, 4996
3380, 116, 1128450, 4997
99, 294, 1128744, 4998
296, 101, 1128845, 4999
3113, 319, 1129164, 5000
33, 478, 1129642, 5001
535, 41, 1129683, 5002
133, 961, 1130644, 5003
2520, 440, 1131084, 5004
1523, 147, 1131231, 5005
1610, 202, 1131433, 5006
458, 98, 1131531, 5007
234, 74, 1131605, 5008
3314, 559, 1132164, 5009
655, 23, 1132187, 5010
344, 21, 1132208, 5011
133, 182, 1132390, 5012
3246, 313, 1132703, 5013
92, 473, 1133176, 5014
996, 22, 1133198, 5015
2643, 121, 1133319, 5016
194, 512, 1133831, 5017
297, 53, 1133884, 5018
2530, 238, 1134122, 5019
92, 278, 1134400, 5020
69, 67, 1134467, 5021
1580, 491, 1134958, 5022
40, 204, 1135162, 5023
2069, 1526, 1136688, 5024
111, 175, 1136863, 5025
1529, 333, 1137196, 5026
154, 206, 1137402, 5027
2512, 6, 1137408, 5028
594, 85, 1137493, 5029
66, 78, 1137571, 5030
1920, 281, 1137852, 5031
2723, 71, 1137923, 5032
99, 461, 1138384, 5033
120, 494, 1138878, 5034
12, 358, 1139236, 5035
174, 100, 1139336, 5036
1150, 524, 1139860, 5037
94, 440, 1140300, 5038
129, 15, 1140315, 5039
3671, 18, 1140333, 5040
15, 441, 1140774, 5041
65, 10, 1140784, 5042
1744, 603, 1141387, 5043
15, 475, 1141862, 5044
1941, 242, 1142104, 5045
265, 237, 1142341, 5046
141, 271, 1142612, 5047
1796, 25, 1142637, 5048
1973, 127, 1142764, 5049
1832, 795, 1143559, 5050
74, 273, 1143832, 5051
205, 68, 1143900, 5052
102, 58, 1143958, 5053
3210, 94, 1144052, 5054
42, 128, 1144180, 5055
55, 192, 1144372, 5056
172, 679, 1145051, 5057
455, 8, 1145059, 5058
668, 34, 1145093, 5059
1514, 38, 1145131, 5060
68, 17, 1145148, 5061
3241, 3, 1145151, 5062
137, 993, 1146144, 5063
239, 211, 1146355, 5064
298, 329, 1146684, 5065
22, 423, 1147107, 5066
296, 7, 1147114, 5067
285, 262, 1147376, 5068
2975, 661, 1148037, 5069
1263, 545, 1148582, 5070
949, 256, 1148838, 5071
481, 88, 1148926, 5072
1685, 95, 1149021, 5073
2026, 61, 1149082, 5074
1519, 305, 1149387, 5075
138, 172, 1149559, 5076
863, 279, 1149838, 5077
86, 164, 1150002, 5078
128, 418, 1150420, 5079
131, 525, 1150945, 5080
27, 902, 1151847, 5081
513, 42, 1151889, 5082
120, 103, 1151992, 5083
1503, 93, 1152085, 5084
292, 661, 1152746, 5085
154, 151, 1152897, 5086
30, 167, 1153064, 5087
84, 10, 1153074, 5088
38, 110, 1153184, 5089
3142, 98, 1153282, 5090
189, 42, 1153324, 5091
89, 602, 1153926, 5092
3336, 69, 1153995, 5093
214, 361, 1154356, 5094
10, 118, 1154474, 5095
51, 559, 1155033, 5096
1842, 24, 1155057, 5097
11, 2, 1155059, 5098
3048, 409, 1155468, 5099
3267, 3, 1155471, 5100
117, 198, 1155669, 5101
3588, 17, 1155686, 5102
45, 201, 1155887, 5103
155, 209, 1156096, 5104
26, 172, 1156268, 5105
3682, 119, 1156387, 5106
3775, 231, 1156618, 5107
52, 97, 1156715, 5108
152, 276, 1156991, 5109
251, 178, 1157169, 5110
3380, 175, 1157344, 5111
79, 263, 1157607, 5112
774, 129, 1157736, 5113
340, 249, 1157985, 5114
20, 171, 1158156, 5115
2261, 191, 1158347, 5116
57, 16, 1158363, 5117
95, 26, 1158389, 5118
272, 133, 1158522, 5119
2930, 62, 1158584, 5120
2627, 59, 1158643, 5121
804, 115, 1158758, 5122
23, 226, 1158984, 5123
526, 142, 1159126, 5124
2394, 246, 1159372, 5125
3687, 163, 1159535, 5126
111, 273, 1159808, 5127
18, 151, 1159959, 5128
355, 122, 1160081, 5129
2856, 4, 1160085, 5130
10, 95, 1160180, 5131
239, 91, 1160271, 5132
3089, 340, 1160611, 5133
3014, 35, 1160646, 5134
287, 590, 1161236, 5135
1208, 172, 1161408, 5136
284, 230, 1161638, 5137
2535, 82, 1161720, 5138
33, 126, 1161846, 5139
45, 333, 1162179, 5140
3948, 505, 1162684, 5141
15, 165, 1162849, 5142
569, 1029, 1163878, 5143
226, 299, 1164177, 5144
31, 254, 1164431, 5145
75, 1, 1164432, 5146
24, 264, 1164696, 5147
122, 675, 1165371, 5148
4091, 481, 1165852, 5149
3547, 146, 1165998, 5150
459, 578, 1166576, 5151
88, 63, 1166639, 5152
219, 15, 1166654, 5153
1314, 124, 1166778, 5154
398, 194, 1166972, 5155
53, 38, 1167010, 5156
200, 17, 1167027, 5157
60, 29, 1167056, 5158
29, 297, 1167353, 5159
3936, 154, 1167507, 5160
98, 90, 1167597, 5161
57, 80, 1167677, 5162
128, 208, 1167885, 5163
423, 207, 1168092, 5164
111, 107, 1168199, 5165
172, 266, 1168465, 5166
194, 174, 1168639, 5167
3990, 327, 1168966, 5168
339, 455, 1169421, 5169
76, 232, 1169653, 5170
1413, 491, 1170144, 5171
1444, 501, 1170645, 5172
604, 119, 1170764, 5173
151, 44, 1170808, 5174
799, 209, 1171017, 5175
1884, 113, 1171130, 5176
777, 39, 1171169, 5177
543, 305, 1171474, 5178
391, 50, 1171524, 5179
1378, 401, 1171925, 5180
2676, 3, 1171928, 5181
3264, 151, 1172079, 5182
9, 60, 1172139, 5183
2460, 168, 1172307, 5184
1841, 78, 1172385, 5185
79, 18, 1172403, 5186
548, 823, 1173226, 5187
510, 451, 1173677, 5188
191, 14, 1173691, 5189
191, 268, 1173959, 5190
174, 606, 1174565, 5191
691, 190, 1174755, 5192
972, 521, 1175276, 5193
199, 171, 1175447, 5194
231, 137, 1175584, 5195
2094, 70, 1175654, 5196
2576, 58, 1175712, 5197
407, 155, 1175867, 5198
265, 68, 1175935, 5199
1622, 89, 1176024, 5200
199, 92, 1176116, 5201
68, 435, 1176551, 5202
222, 154, 1176705, 5203
3685, 311, 1177016, 5204
67, 380, 1177396, 5205
1358, 140, 1177536, 5206
3878, 16, 1177552, 5207
2051, 34, 1177586, 5208
796, 58, 1177644, 5209
586, 34, 1177678, 5210
191, 52, 1177730, 5211
214, 1, 1177731, 5212
121, 189, 1177920, 5213
189, 43, 1177963, 5214
59, 26, 1177989, 5215
360, 38, 1178027, 5216
1141, 124, 1178151, 5217
1895, 49, 1178200, 5218
71, 90, 1178290, 5219
352, 249, 1178539, 5220
3953, 162, 1178701, 5221
2322, 107, 1178808, 5222
166, 214, 1179022, 5223
10, 34, 1179056, 5224
750, 394, 1179450, 5225
260, 19, 1179469, 5226
141, 304, 1179773, 5227
178, 395, 1180168, 5228
2352, 19, 1180187, 5229
2607, 129, 1180316, 5230
3694, 460, 1180776, 5231
149, 159, 1180935, 5232
16, 101, 1181036, 5233
2069, 250, 1181286, 5234
4032, 174, 1181460, 5235
317, 294, 1181754, 5236
85, 318, 1182072, 5237
950, 62, 1182134, 5238
164, 59, 1182193, 5239
3602, 34, 1182227, 5240
323, 122, 1182349, 5241
2272, 87, 1182436, 5242
946, 91, 1182527, 5243
1722, 201, 1182728, 5244
44, 351, 1183079, 5245
177, 159, 1183238, 5246
302, 98, 1183336, 5247
1362, 31, 1183367, 5248
59, 32, 1183399, 5249
41, 20, 1183419, 5250
